"","pol_knowledge","likelihood_vote","know1","know2","know3","know4","know5","know6","know7","know8","know9","know10","general_internet","election_internet","internet_skills","int_attch","int_post","int_blog","int_down","election_newspaper","election_tv","election_radio","female","highest_qual","tertiary_ed","country_birth","aust_born","age","income","rural_urban","interest_pol","age_cat","age_18_24","weight","know1_correct","know2_correct","know3_correct","know4_correct","know5_correct","know6_correct","know7_correct","know8_correct","know9_correct","know10_correct","income_quintiles"
"789",6,4,1,1,3,2,1,3,3,2,3,3,2,3,2,1,1,NA,NA,2,2,1,1,1,0,1,1,27,17,4,2,2,0,1.62526813399821,1,1,0,0,0,0,1,1,1,1,4
"790",2,5,3,3,3,2,1,1,5,2,3,5,3,5,3,1,1,NA,1,4,2,2,1,7,0,1,1,25,9,4,3,2,0,1.37352983131336,0,0,0,0,0,0,0,1,1,0,2
"791",9,5,1,1,2,3,2,2,3,2,3,3,1,3,2,1,NA,NA,1,2,4,3,0,3,1,1,1,47,21,5,2,4,0,0.970048141603624,1,1,1,0,1,1,1,1,1,1,5
"792",9,5,1,1,2,1,1,2,3,2,3,3,5,3,0,NA,NA,NA,NA,1,1,1,0,6,0,1,1,79,9,3,1,6,0,0.752643130937588,1,1,1,1,0,1,1,1,1,1,2
"793",6,5,1,2,2,1,2,2,5,1,3,5,1,5,4,1,1,1,1,2,2,4,1,1,0,1,1,19,22,2,3,1,1,1.74255671792639,1,0,1,1,1,1,0,0,1,0,5
"794",9,5,1,1,2,1,1,2,3,2,3,3,1,3,2,1,1,NA,NA,2,3,3,0,2,1,1,1,69,9,4,1,6,0,0.752643130937588,1,1,1,1,0,1,1,1,1,1,2
"795",1,3,1,3,3,3,3,3,5,3,5,4,1,5,3,1,1,NA,1,3,3,4,0,6,0,3,0,53,NA,2,2,4,0,1.19448344792399,1,0,0,0,0,0,0,0,0,0,NA
"796",6,5,1,1,1,2,2,1,3,3,3,3,2,3,0,NA,NA,NA,NA,1,1,1,0,7,0,1,1,64,NA,1,1,5,0,0.765687974011235,1,1,0,0,1,0,1,0,1,1,NA
"797",5,5,1,3,1,1,1,2,3,2,4,5,7,3,0,NA,NA,NA,NA,3,NA,2,1,1,0,1,1,86,5,3,2,6,0,0.705039816996184,1,0,0,1,0,1,1,1,0,0,2
"798",8,5,1,2,2,3,2,2,3,2,3,3,1,3,2,1,NA,NA,1,3,2,1,0,3,1,1,1,58,11,2,1,5,0,0.655020413253552,1,0,1,0,1,1,1,1,1,1,3
"799",6,5,1,2,3,3,1,2,3,2,3,3,1,3,3,1,1,NA,1,3,3,1,1,7,0,1,1,46,13,5,1,4,0,0.931102935157328,1,0,0,0,0,1,1,1,1,1,4
"800",4,5,1,1,1,3,1,2,3,4,5,5,2,3,2,1,NA,NA,1,1,1,4,1,5,0,1,1,38,17,4,1,3,0,1.26239130236428,1,1,0,0,0,1,1,0,0,0,4
"801",9,5,1,1,2,3,2,2,3,2,3,3,2,3,2,1,NA,NA,1,4,1,4,1,3,1,3,0,39,11,2,1,3,0,1.27786191427678,1,1,1,0,1,1,1,1,1,1,3
"802",0,1,3,3,3,2,1,1,2,3,5,5,1,2,3,1,1,NA,1,3,2,2,1,1,0,1,1,49,15,1,2,4,0,0.931102935157328,0,0,0,0,0,0,0,0,0,0,4
"803",5,5,3,1,3,3,3,3,3,2,3,3,1,3,4,1,1,1,1,1,2,4,1,2,1,1,1,26,16,2,1,2,0,1.62526813399821,0,1,0,0,0,0,1,1,1,1,4
"804",1,5,1,3,1,2,1,3,5,5,5,5,7,5,0,NA,NA,NA,NA,4,1,2,1,5,0,1,1,65,4,2,2,6,0,0.705039816996184,1,0,0,0,0,0,0,0,0,0,1
"805",6,5,1,1,3,3,2,2,5,2,3,1,7,5,0,NA,NA,NA,NA,4,2,2,0,6,0,1,1,59,13,5,2,5,0,0.942841465289459,1,1,0,0,1,1,0,1,1,0,4
"806",7,5,1,1,2,1,1,1,3,2,4,3,1,3,3,1,1,NA,1,2,3,1,0,2,1,2,0,59,15,3,1,5,0,0.942841465289459,1,1,1,1,0,0,1,1,0,1,4
"807",9,5,1,1,2,3,2,2,3,2,3,3,1,3,2,1,NA,NA,1,2,1,2,1,4,0,1,1,60,16,5,2,5,0,0.734947359249562,1,1,1,0,1,1,1,1,1,1,4
"808",8,5,1,1,1,3,2,2,3,2,3,3,1,3,2,1,NA,NA,1,1,1,1,1,5,0,1,1,64,18,5,1,5,0,0.726049617448173,1,1,0,0,1,1,1,1,1,1,5
"809",8,5,1,1,2,2,2,2,3,2,3,4,4,3,1,1,NA,NA,NA,2,2,NA,0,1,0,1,1,65,14,5,1,6,0,0.752643130937588,1,1,1,0,1,1,1,1,1,0,4
"810",7,5,1,3,2,3,2,2,2,2,3,3,1,2,3,1,1,NA,1,2,1,2,1,3,1,12,0,47,16,5,1,4,0,0.919830408760329,1,0,1,0,1,1,0,1,1,1,4
"811",2,5,3,3,3,3,3,3,3,2,5,5,2,3,1,1,NA,NA,NA,3,2,2,0,6,0,1,1,50,16,5,2,4,0,0.970048141603624,0,0,0,0,0,0,1,1,0,0,4
"812",8,5,1,1,NA,2,2,2,3,2,3,3,2,3,2,1,NA,NA,1,1,2,1,0,1,0,1,1,78,9,5,1,6,0,0.743531152830054,1,1,NA,0,1,1,1,1,1,1,2
"813",1,5,2,1,3,2,1,1,5,5,5,5,2,5,3,1,1,NA,1,1,1,1,0,2,1,12,0,56,22,5,1,5,0,0.775071484076463,0,1,0,0,0,0,0,0,0,0,5
"814",3,5,1,1,3,2,1,2,5,5,5,5,1,5,3,1,1,NA,1,2,4,4,1,6,0,1,1,26,9,4,3,2,0,1.6055916006624,1,1,0,0,0,1,0,0,0,0,2
"815",9,5,1,2,2,1,2,2,3,2,3,3,1,3,3,1,1,NA,1,2,2,3,1,1,0,1,1,35,16,5,2,3,0,1.26239130236428,1,0,1,1,1,1,1,1,1,1,4
"816",8,5,1,1,2,1,1,2,3,1,3,3,1,3,3,1,1,NA,1,2,2,2,0,2,1,12,0,52,22,5,2,4,0,1.19448344792399,1,1,1,1,0,1,1,0,1,1,5
"817",7,5,1,1,1,1,1,1,3,2,3,3,1,3,4,1,1,1,1,2,3,2,1,2,1,1,1,57,22,5,2,5,0,0.734947359249562,1,1,0,1,0,0,1,1,1,1,5
"818",10,5,1,1,2,1,2,2,3,2,3,3,1,3,1,1,NA,NA,NA,1,1,2,0,2,1,12,0,61,16,5,1,5,0,0.775071484076463,1,1,1,1,1,1,1,1,1,1,4
"819",9,4,1,1,2,2,2,2,3,2,3,3,1,3,4,1,1,1,1,1,2,3,0,3,1,12,0,27,22,5,1,2,0,1.7139989262992,1,1,1,0,1,1,1,1,1,1,5
"820",9,5,1,1,2,1,2,2,3,1,3,3,2,3,3,1,1,NA,1,1,1,1,0,7,0,1,1,67,7,4,1,6,0,0.743531152830054,1,1,1,1,1,1,1,0,1,1,2
"821",5,5,1,1,1,2,1,1,3,2,5,3,1,3,2,1,NA,NA,1,2,2,3,0,6,0,1,1,65,15,5,2,6,0,0.743531152830054,1,1,0,0,0,0,1,1,0,1,4
"822",5,5,1,1,3,3,1,3,3,2,3,1,NA,3,0,NA,NA,NA,NA,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0.994341665535168,1,1,0,0,0,0,1,1,1,0,NA
"823",3,4,1,3,3,3,1,3,3,2,5,5,NA,3,0,NA,NA,NA,NA,1,1,2,NA,2,1,NA,NA,NA,NA,NA,1,NA,NA,0.994341665535168,1,0,0,0,0,0,1,1,0,0,NA
"824",8,5,1,1,2,2,1,2,3,2,3,3,1,3,2,1,NA,NA,1,3,1,2,0,5,0,1,1,56,11,5,1,5,0,0.775071484076463,1,1,1,0,0,1,1,1,1,1,3
"825",5,3,1,1,3,2,2,1,5,2,3,1,1,5,2,1,NA,NA,1,4,2,4,1,2,1,1,1,53,NA,5,2,4,0,0.919830408760329,1,1,0,0,1,0,0,1,1,0,NA
"826",2,5,3,3,3,3,1,3,NA,5,3,3,5,NA,0,NA,NA,NA,NA,2,3,NA,0,1,0,12,0,68,12,5,3,6,0,0.743531152830054,0,0,0,0,0,0,NA,0,1,1,3
"827",7,5,1,3,2,2,3,2,3,2,3,3,1,3,3,1,1,NA,1,1,1,4,0,4,0,1,1,32,10,5,1,2,0,1.7139989262992,1,0,1,0,0,1,1,1,1,1,3
"828",9,5,1,1,2,1,1,2,3,2,3,3,1,3,3,1,1,NA,1,3,2,2,0,6,0,1,1,20,1,3,1,1,1,2.23547266154856,1,1,1,1,0,1,1,1,1,1,1
"829",1,2,3,1,1,3,1,3,5,5,5,5,1,5,3,1,1,NA,1,4,4,4,0,1,0,1,1,33,17,3,2,2,0,1.69324816136055,0,1,0,0,0,0,0,0,0,0,4
"830",2,5,3,3,3,3,1,3,5,2,3,5,1,5,3,1,1,NA,1,4,1,2,1,6,0,1,1,44,12,3,2,3,0,1.26239130236428,0,0,0,0,0,0,0,1,1,0,3
"831",3,5,3,3,3,3,3,3,3,NA,3,3,NA,3,0,NA,NA,NA,NA,1,1,NA,1,6,0,1,1,65,NA,NA,1,6,0,0.705039816996184,0,0,0,0,0,0,1,NA,1,1,NA
"832",10,5,1,1,2,1,2,2,3,2,3,3,2,3,3,1,1,NA,1,1,2,1,0,NA,NA,1,1,66,6,4,1,6,0,0.743531152830054,1,1,1,1,1,1,1,1,1,1,2
"833",0,4,3,3,3,3,3,3,5,5,5,5,7,5,0,NA,NA,NA,NA,2,2,NA,1,1,0,1,1,58,5,2,2,5,0,0.734947359249562,0,0,0,0,0,0,0,0,0,0,2
"834",7,1,1,1,3,1,1,2,3,5,3,3,1,3,4,1,1,1,1,3,4,4,0,3,1,NA,NA,45,4,3,2,4,0,3.5551002357625,1,1,0,1,0,1,1,0,1,1,1
"835",10,5,1,1,2,1,2,2,3,2,3,3,2,3,3,1,1,NA,1,2,2,2,0,1,0,1,1,60,4,4,2,5,0,0.765687974011235,1,1,1,1,1,1,1,1,1,1,1
"836",6,5,1,1,1,1,1,2,5,2,3,5,3,5,1,1,NA,NA,NA,4,3,3,1,2,1,1,1,59,19,NA,2,5,0,0.894032175536875,1,1,0,1,0,1,0,1,1,0,5
"837",1,2,3,3,3,3,3,3,NA,2,5,5,1,NA,3,1,1,NA,1,NA,4,4,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,1.22439764597606,0,0,0,0,0,0,NA,1,0,0,NA
"838",0,2,3,3,3,3,3,3,5,5,5,5,7,5,0,NA,NA,NA,NA,4,4,NA,0,6,0,1,1,60,7,1,3,5,0,0.942841465289459,0,0,0,0,0,0,0,0,0,0,2
"839",4,5,1,1,2,2,1,1,4,2,4,NA,2,4,1,1,NA,NA,NA,1,1,NA,0,1,0,1,1,55,5,4,1,5,0,0.775071484076463,1,1,1,0,0,0,0,1,0,NA,2
"840",2,5,NA,3,1,3,2,1,3,1,5,1,1,3,1,1,NA,NA,NA,1,1,4,0,6,0,1,1,61,15,4,2,5,0,0.765687974011235,NA,0,0,0,1,0,1,0,0,0,4
"841",3,5,1,3,1,1,1,3,3,5,5,1,2,3,1,1,NA,NA,NA,2,1,1,1,6,0,1,1,65,6,4,2,6,0,0.705039816996184,1,0,0,1,0,0,1,0,0,0,2
"842",0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1.0626234380827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843",4,5,1,3,2,3,1,3,3,5,3,5,1,3,2,1,1,NA,NA,3,1,2,1,2,1,1,1,53,20,2,1,4,0,1.13264708321077,1,0,1,0,0,0,1,0,1,0,5
"844",0,5,3,3,3,3,3,3,4,5,5,5,7,4,0,NA,NA,NA,NA,3,3,NA,0,7,0,1,1,56,2,2,2,5,0,0.775071484076463,0,0,0,0,0,0,0,0,0,0,1
"845",0,2,3,3,3,3,3,3,NA,5,5,5,2,NA,1,1,NA,NA,NA,4,3,3,1,3,1,1,1,41,16,2,2,3,0,1.27786191427678,0,0,0,0,0,0,NA,0,0,0,4
"846",0,4,3,3,3,3,3,3,5,5,5,5,1,5,3,1,1,NA,1,4,2,4,1,3,1,1,1,36,13,2,2,3,0,1.27786191427678,0,0,0,0,0,0,0,0,0,0,4
"847",4,5,1,1,3,3,1,1,3,NA,3,5,5,3,1,1,NA,NA,NA,3,2,4,1,1,0,1,1,80,4,4,2,6,0,0.705039816996184,1,1,0,0,0,0,1,NA,1,0,1
"848",4,5,NA,NA,NA,NA,2,NA,3,2,NA,3,7,3,0,NA,NA,NA,NA,1,2,2,0,7,0,1,1,81,5,3,1,6,0,0.743531152830054,NA,NA,NA,NA,1,NA,1,1,NA,1,2
"849",4,5,3,1,1,1,1,1,3,2,5,1,1,3,3,1,1,NA,1,1,1,2,0,6,0,1,1,60,14,4,1,5,0,0.765687974011235,0,1,0,1,0,0,1,1,0,0,4
"850",2,5,1,3,1,2,3,3,5,2,5,5,7,5,0,NA,NA,NA,NA,1,1,1,1,1,0,1,1,64,NA,4,1,5,0,0.726049617448173,1,0,0,0,0,0,0,1,0,0,NA
"851",9,5,1,1,2,1,2,2,3,2,3,2,6,3,1,NA,1,NA,NA,2,2,2,0,4,0,1,1,57,15,1,1,5,0,0.765687974011235,1,1,1,1,1,1,1,1,1,0,4
"852",2,5,1,3,1,2,1,1,5,2,4,5,1,5,3,1,1,NA,1,4,2,4,1,6,0,1,1,28,7,2,2,2,0,1.62526813399821,1,0,0,0,0,0,0,1,0,0,2
"853",2,5,1,NA,1,2,1,NA,2,3,3,1,7,2,0,NA,NA,NA,NA,3,2,4,1,1,0,NA,NA,79,5,3,2,6,0,0.713680083584822,1,NA,0,0,0,NA,0,0,1,0,2
"854",5,5,1,1,1,1,1,3,2,2,4,3,3,2,3,1,1,NA,1,2,2,3,1,3,1,1,1,28,12,4,2,2,0,1.97706949672266,1,1,0,1,0,0,0,1,0,1,3
"855",6,5,1,1,2,2,1,2,3,3,3,1,1,3,1,1,NA,NA,NA,2,1,3,0,1,0,1,1,57,22,2,1,5,0,0.775071484076463,1,1,1,0,0,1,1,0,1,0,5
"856",7,5,1,1,3,2,1,2,3,2,3,3,1,3,4,1,1,1,1,2,2,2,0,3,1,1,1,46,22,5,1,4,0,0.981936086575266,1,1,0,0,0,1,1,1,1,1,5
"857",6,5,1,3,1,2,2,3,3,2,3,3,1,3,2,1,NA,NA,1,2,1,3,1,3,1,1,1,53,13,5,1,4,0,0.786884102819322,1,0,0,0,1,0,1,1,1,1,4
"858",3,5,3,1,2,2,1,3,5,2,5,1,7,5,0,NA,NA,NA,NA,2,2,3,1,1,0,1,1,45,4,5,2,4,0,0.931102935157328,0,1,1,0,0,0,0,1,0,0,1
"859",8,5,1,1,1,3,2,2,3,2,3,3,1,3,3,1,1,NA,1,1,1,1,1,3,1,1,1,33,11,5,1,2,0,1.6055916006624,1,1,0,0,1,1,1,1,1,1,3
"860",6,1,1,1,3,3,1,2,3,4,3,3,1,3,4,1,1,1,1,3,3,3,0,5,0,1,1,54,16,5,3,4,0,3.5551002357625,1,1,0,0,0,1,1,0,1,1,4
"861",0,3,3,3,3,3,3,3,5,5,5,5,2,5,1,1,NA,NA,NA,3,3,3,1,6,0,NA,NA,42,7,5,3,3,0,1.5544646196472,0,0,0,0,0,0,0,0,0,0,2
"862",0,1,3,3,3,3,1,1,5,5,5,5,4,5,1,1,NA,NA,NA,4,3,NA,1,6,0,2,0,60,7,4,3,5,0,0.734947359249562,0,0,0,0,0,0,0,0,0,0,2
"863",3,5,1,3,3,1,2,1,5,1,1,5,7,5,0,NA,NA,NA,NA,4,4,4,0,6,0,1,1,67,NA,4,3,6,0,0.915558328479589,1,0,0,1,1,0,0,0,0,0,NA
"864",0,1,3,3,3,3,1,3,5,5,5,5,1,5,3,1,1,NA,1,4,2,2,1,5,0,1,1,24,21,5,2,1,1,1.74255671792639,0,0,0,0,0,0,0,0,0,0,5
"865",7,5,1,1,2,2,2,2,3,2,5,1,1,3,2,1,NA,NA,1,2,3,4,1,1,0,1,1,64,10,5,2,5,0,0.726049617448173,1,1,1,0,1,1,1,1,0,0,3
"866",7,5,1,1,3,1,3,3,3,2,3,3,1,3,2,1,NA,NA,1,1,4,3,1,3,1,1,1,27,21,5,1,2,0,1.62526813399821,1,1,0,1,0,0,1,1,1,1,5
"867",1,4,2,2,1,2,1,2,5,5,NA,5,7,5,0,NA,NA,NA,NA,2,1,1,0,7,0,1,1,63,NA,3,1,5,0,0.765687974011235,0,0,0,0,0,1,0,0,NA,0,NA
"868",8,5,1,1,2,1,2,2,4,2,4,3,1,4,2,1,NA,NA,1,2,1,2,0,2,1,1,1,67,12,5,2,6,0,0.752643130937588,1,1,1,1,1,1,0,1,0,1,3
"869",3,5,1,3,1,2,1,1,2,2,3,1,1,2,4,1,1,1,1,1,4,3,0,3,1,1,1,27,5,5,1,2,0,1.4485170827287,1,0,0,0,0,0,0,1,1,0,2
"870",2,5,1,1,3,2,3,3,5,5,5,1,1,5,3,1,1,NA,1,2,2,2,0,3,1,1,1,41,14,5,2,3,0,1.13889196094972,1,1,0,0,0,0,0,0,0,0,4
"871",0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1.22439764597606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"872",7,5,1,1,3,2,1,2,3,2,3,3,1,3,2,1,NA,NA,1,4,1,4,0,5,0,1,1,59,22,5,1,5,0,0.765687974011235,1,1,0,0,0,1,1,1,1,1,5
"873",5,5,1,3,3,3,2,1,5,2,3,3,1,5,3,1,1,NA,1,3,1,4,1,2,1,1,1,34,22,5,2,2,0,1.6055916006624,1,0,0,0,1,0,0,1,1,1,5
"874",6,5,1,2,1,2,2,2,3,5,3,3,2,3,4,1,1,1,1,2,2,2,1,5,0,NA,NA,32,17,5,1,2,0,1.6055916006624,1,0,0,0,1,1,1,0,1,1,4
"875",7,4,1,1,1,1,3,2,2,2,3,3,1,2,3,1,1,NA,1,3,1,3,0,2,1,1,1,35,19,5,2,3,0,1.63932992551266,1,1,0,1,0,1,0,1,1,1,5
"876",6,5,1,2,2,2,1,2,3,2,5,3,6,3,0,NA,NA,NA,NA,4,1,2,0,1,0,1,1,46,7,5,2,4,0,0.970048141603624,1,0,1,0,0,1,1,1,0,1,2
"877",9,4,1,1,2,1,2,2,3,5,3,3,3,3,1,1,NA,NA,NA,2,2,2,0,1,0,1,1,80,4,5,2,6,0,0.743531152830054,1,1,1,1,1,1,1,0,1,1,1
"878",5,4,1,3,3,3,2,1,3,3,3,3,7,3,0,NA,NA,NA,NA,2,1,4,1,1,0,1,1,42,14,1,2,3,0,1.07993347241759,1,0,0,0,1,0,1,0,1,1,4
"879",10,5,1,1,2,1,2,2,3,2,3,3,7,3,0,NA,NA,NA,NA,1,1,1,1,4,0,1,1,78,4,5,1,6,0,0.705039816996184,1,1,1,1,1,1,1,1,1,1,1
"880",9,5,1,1,2,1,1,2,3,2,3,3,1,3,3,1,1,NA,1,2,1,4,1,6,0,1,1,68,8,5,1,6,0,0.705039816996184,1,1,1,1,0,1,1,1,1,1,2
"881",5,4,1,1,1,1,1,1,2,2,3,5,7,2,0,NA,NA,NA,NA,4,2,2,1,1,0,1,1,75,5,5,1,6,0,0.868161440046779,1,1,0,1,0,0,0,1,1,0,2
"882",5,5,1,2,2,3,1,1,3,2,3,1,1,3,3,1,1,NA,1,1,1,2,0,3,1,1,1,58,22,5,1,5,0,0.775071484076463,1,0,1,0,0,0,1,1,1,0,5
"883",1,2,1,3,3,2,3,3,5,5,5,5,7,5,0,NA,NA,NA,NA,4,2,NA,1,1,0,3,0,72,19,2,3,6,0,0.868161440046779,1,0,0,0,0,0,0,0,0,0,5
"884",2,2,1,3,3,2,3,3,5,5,3,5,1,5,3,1,1,NA,1,2,2,4,1,1,0,1,1,20,1,5,2,1,1,2.1197460660514,1,0,0,0,0,0,0,0,1,0,1
"885",2,5,1,3,3,3,1,3,5,2,5,5,2,5,2,1,NA,NA,1,3,3,4,1,1,0,1,1,55,6,4,3,5,0,0.734947359249562,1,0,0,0,0,0,0,1,0,0,2
"886",0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0,NA,NA,NA,NA,3,2,4,0,6,0,NA,NA,75,3,5,2,6,0,0.743531152830054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"887",4,5,1,1,3,3,3,2,5,5,3,5,1,5,4,1,1,1,1,2,3,2,0,3,1,1,1,26,15,5,2,2,0,1.7139989262992,1,1,0,0,0,1,0,0,1,0,4
"888",1,NA,1,3,3,3,3,3,5,5,5,5,4,5,1,1,NA,NA,NA,4,3,4,1,1,0,1,1,42,10,5,3,3,0,1.26239130236428,1,0,0,0,0,0,0,0,0,0,3
"889",7,5,1,1,1,3,1,2,3,2,3,3,1,3,2,1,NA,NA,1,1,2,1,0,2,1,3,0,56,22,5,2,5,0,0.765687974011235,1,1,0,0,0,1,1,1,1,1,5
"890",8,2,1,1,2,2,3,2,3,2,3,3,1,3,2,1,NA,NA,1,4,3,4,0,3,1,11,0,22,20,5,1,1,1,1.83769082840122,1,1,1,0,0,1,1,1,1,1,5
"891",7,5,1,1,2,2,1,2,3,2,3,1,1,3,3,1,1,NA,1,1,1,1,1,2,1,1,1,58,22,5,1,5,0,0.726049617448173,1,1,1,0,0,1,1,1,1,0,5
"892",6,3,1,3,1,3,2,3,3,2,3,3,1,3,4,1,1,1,1,2,2,4,1,2,1,8,0,28,10,5,2,2,0,1.6055916006624,1,0,0,0,1,0,1,1,1,1,3
"893",8,5,1,3,2,3,2,2,3,2,3,3,1,3,3,1,NA,1,1,4,3,4,0,5,0,1,1,52,22,5,2,4,0,0.970048141603624,1,0,1,0,1,1,1,1,1,1,5
"894",0,5,3,3,3,3,3,3,5,5,5,5,1,5,2,1,1,NA,NA,3,3,4,1,6,0,1,1,51,22,5,3,4,0,0.919830408760329,0,0,0,0,0,0,0,0,0,0,5
"895",3,4,3,3,3,3,1,3,3,2,5,3,1,3,2,1,NA,NA,1,3,3,2,1,2,1,12,0,39,18,5,2,3,0,1.26239130236428,0,0,0,0,0,0,1,1,0,1,5
"896",2,5,3,3,3,3,3,3,2,2,3,4,1,2,2,1,NA,NA,1,2,2,4,0,2,1,3,0,49,21,5,2,4,0,0.970048141603624,0,0,0,0,0,0,0,1,1,0,5
"897",6,5,1,3,1,3,1,2,3,2,3,3,7,3,0,NA,NA,NA,NA,1,1,3,1,1,0,1,1,80,9,5,1,6,0,0.705039816996184,1,0,0,0,0,1,1,1,1,1,2
"898",9,NA,1,1,2,3,2,2,3,2,3,3,1,3,3,1,1,NA,1,1,2,2,1,2,1,1,1,61,14,5,1,5,0,0.734947359249562,1,1,1,0,1,1,1,1,1,1,4
"899",2,5,1,3,3,3,3,3,3,5,5,5,1,3,3,1,1,NA,1,2,2,4,0,3,1,12,0,29,20,5,2,2,0,1.69324816136055,1,0,0,0,0,0,1,0,0,0,5
"900",2,2,2,2,1,2,1,1,3,5,5,3,1,3,1,1,NA,NA,NA,3,3,4,1,3,1,8,0,60,10,5,3,5,0,0.726049617448173,0,0,0,0,0,0,1,0,0,1,3
"901",6,5,1,2,1,3,1,2,3,2,3,3,1,3,2,1,NA,NA,1,1,1,3,1,2,1,1,1,66,7,5,1,6,0,0.705039816996184,1,0,0,0,0,1,1,1,1,1,2
"902",7,5,1,1,3,2,2,2,3,2,3,5,1,3,4,1,1,1,1,2,2,4,0,3,1,1,1,29,11,5,2,2,0,1.4485170827287,1,1,0,0,1,1,1,1,1,0,3
"903",5,4,1,1,1,2,1,2,3,5,3,1,1,3,3,1,1,1,NA,3,2,4,1,3,1,1,1,41,21,5,2,3,0,1.26239130236428,1,1,0,0,0,1,1,0,1,0,5
"904",1,5,1,3,3,3,1,3,5,5,5,5,1,5,3,1,1,NA,1,3,2,4,1,3,1,1,1,26,7,5,2,2,0,1.62526813399821,1,0,0,0,0,0,0,0,0,0,2
"905",2,4,1,1,1,2,1,1,5,1,NA,1,1,5,3,1,1,NA,1,3,3,2,1,2,1,1,1,38,22,5,2,3,0,1.27786191427678,1,1,0,0,0,0,0,0,NA,0,5
"906",6,5,1,3,3,3,2,2,3,2,5,3,1,3,3,1,1,NA,1,2,2,2,1,5,0,1,1,51,16,5,2,4,0,0.919830408760329,1,0,0,0,1,1,1,1,0,1,4
"907",6,5,3,3,2,3,1,2,3,2,3,3,1,3,3,1,1,NA,1,2,1,4,0,2,1,12,0,69,22,5,1,6,0,0.743531152830054,0,0,1,0,0,1,1,1,1,1,5
"908",6,4,1,2,2,2,2,2,2,1,3,3,1,2,4,1,1,1,1,3,2,3,1,3,1,1,1,25,12,5,2,2,0,1.37352983131336,1,0,1,0,1,1,0,0,1,1,3
"909",8,5,1,1,2,1,1,1,3,2,3,3,1,3,4,1,1,1,1,2,4,4,1,3,1,1,1,43,22,5,1,3,0,1.07993347241759,1,1,1,1,0,0,1,1,1,1,5
"910",9,5,1,1,2,1,1,2,3,2,3,3,1,3,3,1,1,NA,1,2,1,2,0,2,1,1,1,68,22,5,1,6,0,0.743531152830054,1,1,1,1,0,1,1,1,1,1,5
"911",6,5,2,1,1,3,1,2,3,2,3,3,2,3,3,1,1,NA,1,1,1,3,0,3,1,2,0,54,12,5,1,4,0,0.829843691106115,0,1,0,0,0,1,1,1,1,1,3
"912",8,5,1,1,2,1,1,1,3,2,3,3,7,3,0,NA,NA,NA,NA,3,2,4,1,7,0,1,1,83,4,4,3,6,0,0.713680083584822,1,1,1,1,0,0,1,1,1,1,1
"913",10,5,1,1,2,1,2,2,3,2,3,3,2,3,2,1,NA,NA,1,1,1,2,0,3,1,1,1,64,13,3,1,5,0,0.765687974011235,1,1,1,1,1,1,1,1,1,1,4
"914",1,5,1,3,3,2,3,3,5,1,1,5,7,5,0,NA,NA,NA,NA,2,1,2,0,6,0,1,1,59,4,2,1,5,0,0.775071484076463,1,0,0,0,0,0,0,0,0,0,1
"915",6,5,1,1,1,2,2,2,5,3,3,3,1,5,0,NA,NA,NA,NA,2,2,NA,0,1,0,1,1,63,5,1,2,5,0,0.775071484076463,1,1,0,0,1,1,0,0,1,1,2
"916",2,4,3,3,3,2,2,1,5,2,5,5,1,5,4,1,1,1,1,4,2,4,1,1,0,1,1,64,11,3,2,5,0,0.726049617448173,0,0,0,0,1,0,0,1,0,0,3
"917",9,5,1,3,2,1,2,2,3,2,3,3,2,3,3,1,NA,1,1,2,1,3,0,3,1,1,1,56,11,1,1,5,0,0.765687974011235,1,0,1,1,1,1,1,1,1,1,3
"918",8,5,1,1,3,3,2,2,3,2,3,3,1,3,3,1,1,NA,1,2,1,3,1,1,0,1,1,52,12,1,1,4,0,0.919830408760329,1,1,0,0,1,1,1,1,1,1,3
"919",6,5,1,1,1,2,1,2,3,2,3,1,1,3,3,1,1,NA,1,4,1,2,0,4,0,1,1,42,13,3,2,3,0,1.33131099512729,1,1,0,0,0,1,1,1,1,0,4
"920",9,5,1,1,2,2,2,2,3,2,3,3,1,3,3,1,1,NA,1,2,2,2,0,7,0,3,0,65,3,2,1,6,0,0.752643130937588,1,1,1,0,1,1,1,1,1,1,1
"921",10,5,1,1,2,1,2,2,3,2,3,3,1,3,3,1,1,NA,1,3,1,1,0,3,1,1,1,69,15,2,1,6,0,0.752643130937588,1,1,1,1,1,1,1,1,1,1,4
"922",0,5,3,3,1,2,3,1,2,5,5,1,2,2,0,NA,NA,NA,NA,3,1,3,1,2,1,12,0,55,NA,2,1,5,0,0.894032175536875,0,0,0,0,0,0,0,0,0,0,NA
